route_id,dep_airport
47516,Netaji Subhash Chandra Bose International Airport
47517,Netaji Subhash Chandra Bose International Airport
47518,Netaji Subhash Chandra Bose International Airport
47519,Netaji Subhash Chandra Bose International Airport
47520,Netaji Subhash Chandra Bose International Airport
47521,Netaji Subhash Chandra Bose International Airport
47522,Pune Airport
47523,Pune Airport
47524,Pune Airport
47525,Pune Airport
47526,Pune Airport
47527,Pune Airport
47528,Rajiv Gandhi International Airport
47529,Rajiv Gandhi International Airport
47530,Rajiv Gandhi International Airport
47531,Rajiv Gandhi International Airport
47532,Rajiv Gandhi International Airport
47533,Rajiv Gandhi International Airport
47534,Rajiv Gandhi International Airport
47535,Rajiv Gandhi International Airport
47536,Rajiv Gandhi International Airport
47537,Sardar Vallabhbhai Patel International Airport
47538,Sardar Vallabhbhai Patel International Airport
47539,Sardar Vallabhbhai Patel International Airport
47540,Sardar Vallabhbhai Patel International Airport
47541,Sardar Vallabhbhai Patel International Airport
47542,Sardar Vallabhbhai Patel International Airport
47543,Sardar Vallabhbhai Patel International Airport
47544,Sharjah International Airport
47545,Sheikh ul Alam Airport
47546,Sheikh ul Alam Airport
47547,Sheikh ul Alam Airport
47548,Sheikh ul Alam Airport
47549,Sri Guru Ram Dass Jee International Airport
47550,Sri Guru Ram Dass Jee International Airport
47551,Surat Airport
47552,Surat Airport
47553,Tribhuvan International Airport
47554,Trivandrum International Airport
47555,Vir Savarkar International Airport
47556,Vir Savarkar International Airport
47557,Vishakhapatnam Airport
47558,Vishakhapatnam Airport
47559,Aalborg Airport
47560,Aalborg Airport
47561,Aalborg Airport
47562,Aalborg Airport
47563,Aarhus Airport
47564,Aberdeen Dyce Airport
47565,Aberdeen Dyce Airport
47566,Aberdeen Dyce Airport
47567,Aberdeen Dyce Airport
47568,Addis Ababa Bole International Airport
47569,Addis Ababa Bole International Airport
47570,Adolfo Suarez Madrid Barajas Airport
47571,Alesund Airport
47572,Alesund Airport
47573,Alesund Airport
47574,Alesund Airport
47575,Alicante International Airport
47576,Alicante International Airport
47577,Alicante International Airport
47578,Alta Airport
47579,Alta Airport
47580,Amsterdam Airport Schiphol
47581,Amsterdam Airport Schiphol
47582,Amsterdam Airport Schiphol
47583,Angelholm-Helsingborg Airport
47584,Arvidsjaur Airport
47585,Barcelona International Airport
47586,Barcelona International Airport
47587,Beijing Capital International Airport
47588,Beijing Capital International Airport
47589,Belgrade Nikola Tesla Airport
47590,Belgrade Nikola Tesla Airport
47591,Ben Gurion International Airport
47592,Bergen Airport Flesland
47593,Bergen Airport Flesland
47594,Bergen Airport Flesland
47595,Bergen Airport Flesland
47596,Bergen Airport Flesland
47597,Bergen Airport Flesland
47598,Bergen Airport Flesland
47599,Bergen Airport Flesland
47600,Bergen Airport Flesland
47601,Bergen Airport Flesland
47602,Berlin-Tegel Airport
47603,Berlin-Tegel Airport
47604,Berlin-Tegel Airport
47605,Biarritz-Anglet-Bayonne Airport
47606,Billund Airport
47607,Billund Airport
47608,Billund Airport
47609,Billund Airport
47610,Billund Airport
47611,Birmingham International Airport
47612,Birmingham International Airport
47613,Bodo Airport
47614,Bodo Airport
47615,Bodo Airport
47616,Bologna Guglielmo Marconi Airport
47617,Bremen Airport
47618,Brussels Airport
47619,Brussels Airport
47620,Brussels Airport
47621,Budapest Liszt Ferenc International Airport
47622,Budapest Liszt Ferenc International Airport
47623,Cairo International Airport
47624,Chania International Airport
47625,Charles de Gaulle International Airport
47626,Charles de Gaulle International Airport
47627,Charles de Gaulle International Airport
47628,Chicago O'Hare International Airport
47629,Chicago O'Hare International Airport
47630,Copenhagen Kastrup Airport
47631,Copenhagen Kastrup Airport
47632,Copenhagen Kastrup Airport
47633,Copenhagen Kastrup Airport
47634,Copenhagen Kastrup Airport
47635,Copenhagen Kastrup Airport
47636,Copenhagen Kastrup Airport
47637,Copenhagen Kastrup Airport
47638,Copenhagen Kastrup Airport
47639,Copenhagen Kastrup Airport
47640,Copenhagen Kastrup Airport
47641,Copenhagen Kastrup Airport
47642,Copenhagen Kastrup Airport
47643,Copenhagen Kastrup Airport
47644,Copenhagen Kastrup Airport
47645,Copenhagen Kastrup Airport
47646,Copenhagen Kastrup Airport
47647,Copenhagen Kastrup Airport
47648,Copenhagen Kastrup Airport
47649,Copenhagen Kastrup Airport
47650,Copenhagen Kastrup Airport
47651,Copenhagen Kastrup Airport
47652,Copenhagen Kastrup Airport
47653,Copenhagen Kastrup Airport
47654,Copenhagen Kastrup Airport
47655,Copenhagen Kastrup Airport
47656,Copenhagen Kastrup Airport
47657,Copenhagen Kastrup Airport
47658,Copenhagen Kastrup Airport
47659,Copenhagen Kastrup Airport
47660,Copenhagen Kastrup Airport
47661,Copenhagen Kastrup Airport
47662,Copenhagen Kastrup Airport
47663,Copenhagen Kastrup Airport
47664,Copenhagen Kastrup Airport
47665,Copenhagen Kastrup Airport
47666,Copenhagen Kastrup Airport
47667,Copenhagen Kastrup Airport
47668,Copenhagen Kastrup Airport
47669,Copenhagen Kastrup Airport
47670,Copenhagen Kastrup Airport
47671,Copenhagen Kastrup Airport
47672,Copenhagen Kastrup Airport
47673,Copenhagen Kastrup Airport
47674,Copenhagen Kastrup Airport
47675,Copenhagen Kastrup Airport
47676,Copenhagen Kastrup Airport
47677,Copenhagen Kastrup Airport
47678,Copenhagen Kastrup Airport
47679,Copenhagen Kastrup Airport
47680,Copenhagen Kastrup Airport
47681,Copenhagen Kastrup Airport
47682,Copenhagen Kastrup Airport
47683,Copenhagen Kastrup Airport
47684,Copenhagen Kastrup Airport
47685,Copenhagen Kastrup Airport
47686,Copenhagen Kastrup Airport
47687,Copenhagen Kastrup Airport
47688,Copenhagen Kastrup Airport
47689,Copenhagen Kastrup Airport
47690,Copenhagen Kastrup Airport
47691,Copenhagen Kastrup Airport
47692,Copenhagen Kastrup Airport
47693,Copenhagen Kastrup Airport
47694,Copenhagen Kastrup Airport
47695,Copenhagen Kastrup Airport
47696,Copenhagen Kastrup Airport
47697,Copenhagen Kastrup Airport
47698,Copenhagen Kastrup Airport
47699,Copenhagen Kastrup Airport
47700,Copenhagen Kastrup Airport
47701,Copenhagen Kastrup Airport
47702,Copenhagen Kastrup Airport
47703,Copenhagen Kastrup Airport
47704,Copenhagen Kastrup Airport
47705,Copenhagen Kastrup Airport
47706,Copenhagen Kastrup Airport
47707,Copenhagen Kastrup Airport
47708,Copenhagen Kastrup Airport
47709,Copenhagen Kastrup Airport
47710,Copenhagen Kastrup Airport
47711,Copernicus Wroclaw Airport
47712,Dublin Airport
47713,Dublin Airport
47714,Dublin Airport
47715,Dusseldorf Airport
47716,Dusseldorf Airport
47717,Dusseldorf Airport
47718,Edinburgh Airport
47719,Edinburgh Airport
47720,Eleftherios Venizelos International Airport
47721,Eleftherios Venizelos International Airport
47722,EuroAirport Basel-Mulhouse-Freiburg Airport
47723,EuroAirport Basel-Mulhouse-Freiburg Airport
47724,Frankfurt am Main Airport
47725,Frankfurt am Main Airport
47726,Frankfurt am Main Airport
47727,Frankfurt am Main Airport
47728,Frankfurt am Main Airport
47729,Frankfurt am Main Airport
47730,Frankfurt am Main Airport
47731,Frankfurt am Main Airport
47732,Frankfurt am Main Airport
47733,Frankfurt am Main Airport
47734,Frankfurt am Main Airport
47735,Gallivare Airport
47736,Gallivare Airport
47737,Gazipaia Airport
47738,Gdansk Lech Walesa Airport
47739,Gdansk Lech Walesa Airport
47740,Geneva Cointrin International Airport
47741,Geneva Cointrin International Airport
47742,Gothenburg-Landvetter Airport
47743,Gothenburg-Landvetter Airport
47744,Gothenburg-Landvetter Airport
47745,Gothenburg-Landvetter Airport
47746,Gothenburg-Landvetter Airport
47747,Gothenburg-Landvetter Airport
47748,Gothenburg-Landvetter Airport
47749,Gothenburg-Landvetter Airport
47750,Gran Canaria Airport
47751,Halmstad Airport
47752,Hamburg Airport
47753,Hamburg Airport
47754,Hannover Airport
47755,Harstad/Narvik Airport
47756,Haugesund Airport
47757,Haugesund Airport
47758,Helsinki Vantaa Airport
47759,Helsinki Vantaa Airport
47760,Helsinki Vantaa Airport
47761,Helsinki Vantaa Airport
47762,Helsinki Vantaa Airport
47763,Helsinki Vantaa Airport
47764,Hemavan Airport
47765,Henri Coanda International Airport
47766,Istanbul Airport
47767,Istanbul Airport
47768,Istanbul Airport
47769,Istanbul Airport
47770,Istanbul Airport
47771,Istanbul Airport
47772,Kalamata Airport
47773,Kalmar Airport
47774,Keflavik International Airport
47775,King Abdulaziz International Airport
47776,King Abdulaziz International Airport
47777,Kirkenes Airport
47778,Kiruna Airport
47779,Kramfors Solleftea Airport
47780,Kramfors Solleftea Airport
47781,Kristiansand Airport
47782,Kristiansand Airport
47783,Kristiansund Airport (Kvernberget)
47784,Leeds Bradford Airport
47785,Lennart Meri Tallinn Airport
47786,Lennart Meri Tallinn Airport
47787,Lennart Meri Tallinn Airport
47788,Lennart Meri Tallinn Airport
47789,Leonardo da Vinci Fiumicino Airport
47790,Leonardo da Vinci Fiumicino Airport
47791,Lester B. Pearson International Airport
47792,Linkoeping City Airport
47793,Ljubljana Joze Pucnik Airport
47794,London Heathrow Airport
47795,London Heathrow Airport
47796,London Heathrow Airport
47797,London Heathrow Airport
47798,London Heathrow Airport
47799,Lulea Airport
47800,Luxembourg-Findel International Airport
47801,Lycksele Airport
47802,Lycksele Airport
47803,Malaga Airport
47804,Malaga Airport
47805,Malmoe Sturup Airport
47806,Malpensa International Airport
47807,Malpensa International Airport
47808,Manchester Airport
47809,Manchester Airport
47810,Manchester Airport
47811,Manchester Airport
47812,Milano Linate Airport
47813,Milano Linate Airport
47814,Molde Airport
47815,Mombasa Moi International Airport
47816,Munich Airport
47817,Munich Airport
47818,Munich Airport
47819,Munich Airport
47820,Munich Airport
47821,Munich Airport
47822,Munich Airport
47823,Munich Airport
47824,Narita International Airport
47825,Newark Liberty International Airport
47826,Newark Liberty International Airport
47827,Newark Liberty International Airport
47828,Newcastle Airport
47829,Newcastle Airport
47830,Nice-Cote d'Azur Airport
47831,Nice-Cote d'Azur Airport
47832,Oslo Lufthavn
47833,Oslo Lufthavn
47834,Oslo Lufthavn
47835,Oslo Lufthavn
47836,Oslo Lufthavn
47837,Oslo Lufthavn
47838,Oslo Lufthavn
47839,Oslo Lufthavn
47840,Oslo Lufthavn
47841,Oslo Lufthavn
47842,Oslo Lufthavn
47843,Oslo Lufthavn
47844,Oslo Lufthavn
47845,Oslo Lufthavn
47846,Oslo Lufthavn
47847,Oslo Lufthavn
47848,Oslo Lufthavn
47849,Oslo Lufthavn
47850,Oslo Lufthavn
47851,Oslo Lufthavn
47852,Oslo Lufthavn
47853,Oslo Lufthavn
47854,Oslo Lufthavn
47855,Oslo Lufthavn
47856,Oslo Lufthavn
47857,Oslo Lufthavn
47858,Oslo Lufthavn
47859,Oslo Lufthavn
47860,Oslo Lufthavn
47861,Oslo Lufthavn
47862,Oslo Lufthavn
47863,Oslo Lufthavn
47864,Oslo Lufthavn
47865,Oslo Lufthavn
47866,Oslo Lufthavn
47867,Oslo Lufthavn
47868,Oslo Lufthavn
47869,Oslo Lufthavn
47870,Oslo Lufthavn
47871,Oslo Lufthavn
47872,Oslo Lufthavn
47873,Oslo Lufthavn
47874,Oslo Lufthavn
47875,Oslo Lufthavn
47876,Oslo Lufthavn
47877,Oslo Lufthavn
47878,Oslo Lufthavn
47879,Oslo Lufthavn
47880,Oslo Lufthavn
47881,Oslo Lufthavn
47882,Oslo Lufthavn
47883,Ostersund Airport
47884,Oulu Airport
47885,Palanga International Airport
47886,Palma De Mallorca Airport
47887,Palma De Mallorca Airport
47888,Palma De Mallorca Airport
47889,Poznan-Lawica Airport
47890,Pristina International Airport
47891,Pula Airport
47892,Pulkovo Airport
47893,Pulkovo Airport
47894,Riga International Airport
47895,Riga International Airport
47896,Riga International Airport
47897,Robert Gabriel Mugabe International Airport
47898,Ronneby Airport
47899,San Francisco International Airport
47900,Sandefjord Airport
47901,Sandefjord Airport
47902,Shanghai Pudong International Airport
47903,Sheremetyevo International Airport
47904,Sheremetyevo International Airport
47905,Sheremetyevo International Airport
47906,Singapore Changi Airport
47907,Skelleftea Airport
47908,Split Airport
47909,Stavanger Airport Sola
47910,Stavanger Airport Sola
47911,Stavanger Airport Sola
47912,Stavanger Airport Sola
47913,Stavanger Airport Sola
47914,Stavanger Airport Sola
47915,Stavanger Airport Sola
47916,Stavanger Airport Sola
47917,Stavanger Airport Sola
47918,Stavanger Airport Sola
47919,Stavanger Airport Sola
47920,Stockholm-Arlanda Airport
47921,Stockholm-Arlanda Airport
47922,Stockholm-Arlanda Airport
47923,Stockholm-Arlanda Airport
47924,Stockholm-Arlanda Airport
47925,Stockholm-Arlanda Airport
47926,Stockholm-Arlanda Airport
47927,Stockholm-Arlanda Airport
47928,Stockholm-Arlanda Airport
47929,Stockholm-Arlanda Airport
47930,Stockholm-Arlanda Airport
47931,Stockholm-Arlanda Airport
47932,Stockholm-Arlanda Airport
47933,Stockholm-Arlanda Airport
47934,Stockholm-Arlanda Airport
47935,Stockholm-Arlanda Airport
47936,Stockholm-Arlanda Airport
47937,Stockholm-Arlanda Airport
47938,Stockholm-Arlanda Airport
47939,Stockholm-Arlanda Airport
47940,Stockholm-Arlanda Airport
47941,Stockholm-Arlanda Airport
47942,Stockholm-Arlanda Airport
47943,Stockholm-Arlanda Airport
47944,Stockholm-Arlanda Airport
47945,Stockholm-Arlanda Airport
47946,Stockholm-Arlanda Airport
47947,Stockholm-Arlanda Airport
47948,Stockholm-Arlanda Airport
47949,Stockholm-Arlanda Airport
47950,Stockholm-Arlanda Airport
47951,Stockholm-Arlanda Airport
47952,Stockholm-Arlanda Airport
47953,Stockholm-Arlanda Airport
47954,Stockholm-Arlanda Airport
47955,Stockholm-Arlanda Airport
47956,Stockholm-Arlanda Airport
47957,Stockholm-Arlanda Airport
47958,Stockholm-Arlanda Airport
47959,Stockholm-Arlanda Airport
47960,Stockholm-Arlanda Airport
47961,Stockholm-Arlanda Airport
47962,Stockholm-Arlanda Airport
47963,Stockholm-Arlanda Airport
47964,Stockholm-Arlanda Airport
47965,Stockholm-Arlanda Airport
47966,Stockholm-Arlanda Airport
47967,Stockholm-Arlanda Airport
47968,Stockholm-Arlanda Airport
47969,Stockholm-Arlanda Airport
47970,Stockholm-Arlanda Airport
47971,Stockholm-Arlanda Airport
47972,Stockholm-Arlanda Airport
47973,Stockholm-Arlanda Airport
47974,Stockholm-Arlanda Airport
47975,Stockholm-Arlanda Airport
47976,Stockholm-Arlanda Airport
47977,Stockholm-Arlanda Airport
47978,Stockholm-Arlanda Airport
47979,Stuttgart Airport
47980,Sundsvall-Harnosand Airport
47981,Suvarnabhumi Airport
47982,Suvarnabhumi Airport
47983,Suvarnabhumi Airport
47984,Suvarnabhumi Airport
47985,Svalbard Airport
47986,Svalbard Airport
47987,Tampere-Pirkkala Airport
47988,Thessaloniki Macedonia International Airport
47989,Thessaloniki Macedonia International Airport
47990,Tromso Airport
47991,Tromso Airport
47992,Tromso Airport
47993,Tromso Airport
47994,Tromso Airport
47995,Tromso Airport
47996,Trondheim Airport
47997,Trondheim Airport
47998,Trondheim Airport
47999,Trondheim Airport
48000,Trondheim Airport
48001,Trondheim Airport
48002,Trondheim Airport
48003,Trondheim Airport
48004,Trondheim Airport
48005,Trondheim Airport
48006,Turku Airport
48007,Turku Airport
48008,Umea Airport
48009,Vaasa Airport
48010,Vaclav Havel Airport Prague
48011,Vaclav Havel Airport Prague
48012,Vaclav Havel Airport Prague
48013,Vaxjo Kronoberg Airport
48014,Venice Marco Polo Airport
48015,Vilhelmina Airport
48016,Vilhelmina Airport
48017,Vilnius International Airport
48018,Vilnius International Airport
48019,Visby Airport
48020,Warsaw Chopin Airport
48021,Washington Dulles International Airport
48022,Zagreb Airport
48023,Zurich Airport
48024,Zurich Airport
48025,Zurich Airport
48026,Achmad Yani Airport
48027,Addis Ababa Bole International Airport
48028,Adelaide International Airport
48029,Adi Sumarmo Wiryokusumo Airport
48030,Adi Sutjipto International Airport
48031,Amsterdam Airport Schiphol
48032,Auckland International Airport
48033,Bandaranaike International Colombo Airport
48034,Barcelona International Airport
48035,Barcelona International Airport
48036,Barcelona International Airport
48037,Beijing Capital International Airport
48038,Brisbane International Airport
48039,Brisbane International Airport
48040,Brisbane International Airport
48041,Brunei International Airport
48042,Cairo International Airport
48043,Cape Town International Airport
48044,Changsha Huanghua International Airport
48045,Charles de Gaulle International Airport
48046,Chengdu Shuangliu International Airport
48047,Chennai International Airport
48048,Chhatrapati Shivaji International Airport
48049,Chiang Mai International Airport
48050,Chongqing Jiangbei International Airport
48051,Christchurch International Airport
48052,Chubu Centrair International Airport
48053,Cloncurry Airport
48054,Cochin International Airport
48055,Coimbatore International Airport
48056,Copenhagen Kastrup Airport
48057,Da Nang International Airport
48058,Da Nang International Airport
48059,Darwin International Airport
48060,Domodedovo International Airport
48061,Domodedovo International Airport
48062,Dubai International Airport
48063,Dubai International Airport
48064,Francisco Bangoy International Airport
48065,Francisco Bangoy International Airport
48066,Frankfurt am Main Airport
48067,Frankfurt am Main Airport
48068,Frankfurt am Main Airport
48069,Fukuoka Airport
48070,George Bush Intercontinental Houston Airport
48071,Guangzhou Baiyun International Airport
48072,Guarulhos - Governador Andre Franco Montoro International Airport
48073,Hasanuddin International Airport
48074,Hazrat Shahjalal International Airport
48075,Hong Kong International Airport
48076,Hong Kong International Airport
48077,Husein Sastranegara International Airport
48078,Incheon International Airport
48079,Incheon International Airport
48080,Indira Gandhi International Airport
48081,Istanbul Airport
48082,John F Kennedy International Airport
48083,Juanda International Airport
48084,Kansai International Airport
48085,Kempegowda International Airport
48086,King Abdulaziz International Airport
48087,King Khaled International Airport
48088,King Khaled International Airport
48089,Kota Kinabalu International Airport
48090,Kuala Lumpur International Airport
48091,Kuching International Airport
48092,Kunming Changshui International Airport
48093,Langkawi International Airport
48094,Leonardo da Vinci Fiumicino Airport
48095,Lombok International Airport
48096,London Heathrow Airport
48097,Los Angeles International Airport
48098,Los Angeles International Airport
48099,Mactan Cebu International Airport
48100,Mactan Cebu International Airport
48101,Male International Airport
48102,Malpensa International Airport
48103,Malpensa International Airport
48104,Manchester Airport
48105,Melbourne International Airport
48106,Melbourne International Airport
48107,Munich Airport
48108,Munich Airport
48109,Narita International Airport
48110,Narita International Airport
48111,Netaji Subhash Chandra Bose International Airport
48112,Ngurah Rai (Bali) International Airport
48113,Ninoy Aquino International Airport
48114,Noi Bai International Airport
48115,Norman Y. Mineta San Jose International Airport
48116,OR Tambo International Airport
48117,OR Tambo International Airport
48118,Penang International Airport
48119,Perth International Airport
48120,Phnom Penh International Airport
48121,Phuket International Airport
48122,Rajiv Gandhi International Airport
48123,Sam Ratulangi Airport
48124,Samui Airport
48125,San Francisco International Airport
48126,San Francisco International Airport
48127,Sardar Vallabhbhai Patel International Airport
48128,Shanghai Pudong International Airport
48129,Shenzhen Bao'an International Airport
48130,Siem Reap International Airport
48131,Siem Reap International Airport
48132,Siem Reap International Airport
48133,Singapore Changi Airport
48134,Singapore Changi Airport
48135,Singapore Changi Airport
48136,Singapore Changi Airport
48137,Singapore Changi Airport
48138,Singapore Changi Airport
48139,Singapore Changi Airport
48140,Singapore Changi Airport
48141,Singapore Changi Airport
48142,Singapore Changi Airport
48143,Singapore Changi Airport
48144,Singapore Changi Airport
48145,Singapore Changi Airport
48146,Singapore Changi Airport
48147,Singapore Changi Airport
48148,Singapore Changi Airport
48149,Singapore Changi Airport
48150,Singapore Changi Airport
48151,Singapore Changi Airport
48152,Singapore Changi Airport
48153,Singapore Changi Airport
48154,Singapore Changi Airport
48155,Singapore Changi Airport
48156,Singapore Changi Airport
48157,Singapore Changi Airport
48158,Singapore Changi Airport
48159,Singapore Changi Airport
48160,Singapore Changi Airport
48161,Singapore Changi Airport
48162,Singapore Changi Airport
48163,Singapore Changi Airport
48164,Singapore Changi Airport
48165,Singapore Changi Airport
48166,Singapore Changi Airport
48167,Singapore Changi Airport
48168,Singapore Changi Airport
48169,Singapore Changi Airport
48170,Singapore Changi Airport
48171,Singapore Changi Airport
48172,Singapore Changi Airport
48173,Singapore Changi Airport
48174,Singapore Changi Airport
48175,Singapore Changi Airport
48176,Singapore Changi Airport
48177,Singapore Changi Airport
48178,Singapore Changi Airport
48179,Singapore Changi Airport
48180,Singapore Changi Airport
48181,Singapore Changi Airport
48182,Singapore Changi Airport
48183,Singapore Changi Airport
48184,Singapore Changi Airport
48185,Singapore Changi Airport
48186,Singapore Changi Airport
48187,Singapore Changi Airport
48188,Singapore Changi Airport
48189,Singapore Changi Airport
48190,Singapore Changi Airport
48191,Singapore Changi Airport
48192,Singapore Changi Airport
48193,Singapore Changi Airport
48194,Singapore Changi Airport
48195,Singapore Changi Airport
48196,Singapore Changi Airport
48197,Singapore Changi Airport
48198,Singapore Changi Airport
48199,Singapore Changi Airport
48200,Singapore Changi Airport
48201,Singapore Changi Airport
48202,Singapore Changi Airport
48203,Singapore Changi Airport
48204,Singapore Changi Airport
48205,Singapore Changi Airport
48206,Singapore Changi Airport
48207,Singapore Changi Airport
48208,Singapore Changi Airport
48209,Singapore Changi Airport
48210,Singapore Changi Airport
48211,Singapore Changi Airport
48212,Singapore Changi Airport
48213,Singapore Changi Airport
48214,Singapore Changi Airport
48215,Singapore Changi Airport
48216,Singapore Changi Airport
48217,Singapore Changi Airport
48218,Singapore Changi Airport
48219,Singapore Changi Airport
48220,Singapore Changi Airport
48221,Soekarno-Hatta International Airport
48222,Sultan Aji Muhamad Sulaiman Airport
48223,Sultan Mahmud Badaruddin II Airport
48224,Sultan Syarif Kasim Ii (Simpang Tiga) Airport
48225,Suvarnabhumi Airport
48226,Suvarnabhumi Airport
48227,Sydney Kingsford Smith International Airport
48228,Taiwan Taoyuan International Airport
48229,Tan Son Nhat International Airport
48230,Tokyo Haneda International Airport
48231,Tribhuvan International Airport
48232,Trivandrum International Airport
48233,Vishakhapatnam Airport
48234,Wuhan Tianhe International Airport
48235,Xiamen Gaoqi International Airport
48236,Yangon International Airport
48237,Zurich Airport
48238,Cayenne-Rochambeau Airport
48239,Dzaoudzi Pamandzi International Airport
48240,George F. L. Charles Airport
48241,Gustaf III Airport
48242,Ivato Airport
48243,L'Esperance Airport
48244,Leopold Sedar Senghor International Airport
48245,Martinique Aime Cesaire International Airport
48246,Martinique Aime Cesaire International Airport
48247,Martinique Aime Cesaire International Airport
48248,Montreal / Pierre Elliott Trudeau International Airport
48249,Paris-Orly Airport
48250,Paris-Orly Airport
48251,Paris-Orly Airport
48252,Paris-Orly Airport
48253,Paris-Orly Airport
48254,Paris-Orly Airport
48255,Paris-Orly Airport
48256,Paris-Orly Airport
48257,Paris-Orly Airport
48258,Pointe-a-Pitre Le Raizet
48259,Pointe-a-Pitre Le Raizet
48260,Pointe-a-Pitre Le Raizet
48261,Pointe-a-Pitre Le Raizet
48262,Port Bouet Airport
48263,Princess Juliana International Airport
48264,Roland Garros Airport
48265,Roland Garros Airport
48266,Sir Seewoosagur Ramgoolam International Airport
48267,Sir Seewoosagur Ramgoolam International Airport
48268,Alexander the Great International Airport
48269,Alexander the Great International Airport
48270,Antalya International Airport
48271,Barcelona International Airport
48272,Barcelona International Airport
48273,Barcelona International Airport
48274,Barcelona International Airport
48275,Barcelona International Airport
48276,Bari Karol Wojtyla Airport
48277,Bari Karol Wojtyla Airport
48278,Bastia-Poretta Airport
48279,Bastia-Poretta Airport
48280,Bastia-Poretta Airport
48281,Bastia-Poretta Airport
48282,Belgrade Nikola Tesla Airport
48283,Ben Gurion International Airport
48284,Berlin-Tegel Airport
48285,Berlin-Tegel Airport
48286,Berlin-Tegel Airport
48287,Berlin-Tegel Airport
48288,Berlin-Tegel Airport
48289,Berlin-Tegel Airport
48290,Berlin-Tegel Airport
48291,Berlin-Tegel Airport
48292,Berlin-Tegel Airport
48293,Berlin-Tegel Airport
48294,Berlin-Tegel Airport
48295,Berlin-Tegel Airport
48296,Berlin-Tegel Airport
48297,Berlin-Tegel Airport
48298,Berlin-Tegel Airport
48299,Berlin-Tegel Airport
48300,Berlin-Tegel Airport
48301,Berlin-Tegel Airport
48302,Berlin-Tegel Airport
48303,Berlin-Tegel Airport
48304,Berlin-Tegel Airport
48305,Berlin-Tegel Airport
48306,Berlin-Tegel Airport
48307,Berlin-Tegel Airport
48308,Berlin-Tegel Airport
48309,Bilbao Airport
48310,Birmingham International Airport
48311,Bologna Guglielmo Marconi Airport
48312,Bologna Guglielmo Marconi Airport
48313,Bremen Airport
48314,Brindisi Salento Airport
48315,Brussels Airport
48316,Budapest Liszt Ferenc International Airport
48317,Budapest Liszt Ferenc International Airport
48318,Cagliari Elmas Airport
48319,Cagliari Elmas Airport
48320,Calvi-Sainte-Catherine Airport
48321,Catania-Fontanarossa Airport
48322,Catania-Fontanarossa Airport
48323,Catania-Fontanarossa Airport
48324,Catania-Fontanarossa Airport
48325,Catania-Fontanarossa Airport
48326,Charles de Gaulle International Airport
48327,Cologne Bonn Airport
48328,Cologne Bonn Airport
48329,Cologne Bonn Airport
48330,Cologne Bonn Airport
48331,Cologne Bonn Airport
48332,Cologne Bonn Airport
48333,Cologne Bonn Airport
48334,Cologne Bonn Airport
48335,Cologne Bonn Airport
48336,Cologne Bonn Airport
48337,Cologne Bonn Airport
48338,Cologne Bonn Airport
48339,Cologne Bonn Airport
48340,Cologne Bonn Airport
48341,Cologne Bonn Airport
48342,Cologne Bonn Airport
48343,Cologne Bonn Airport
48344,Cologne Bonn Airport
48345,Cologne Bonn Airport
48346,Cologne Bonn Airport
48347,Cologne Bonn Airport
48348,Cologne Bonn Airport
48349,Cologne Bonn Airport
48350,Cologne Bonn Airport
48351,Cologne Bonn Airport
48352,Cologne Bonn Airport
48353,Cologne Bonn Airport
48354,Cologne Bonn Airport
48355,Cologne Bonn Airport
48356,Cologne Bonn Airport
48357,Cologne Bonn Airport
48358,Cologne Bonn Airport
48359,Cologne Bonn Airport
48360,Cologne Bonn Airport
48361,Cologne Bonn Airport
48362,Cologne Bonn Airport
48363,Cologne Bonn Airport
48364,Cologne Bonn Airport
48365,Cologne Bonn Airport
48366,Cologne Bonn Airport
48367,Cologne Bonn Airport
48368,Cologne Bonn Airport
48369,Cologne Bonn Airport
48370,Cologne Bonn Airport
48371,Cologne Bonn Airport
48372,Cologne Bonn Airport
48373,Cologne Bonn Airport
48374,Cologne Bonn Airport
48375,Cologne Bonn Airport
48376,Cologne Bonn Airport
48377,Cologne Bonn Airport
48378,Cologne Bonn Airport
48379,Cologne Bonn Airport
48380,Cologne Bonn Airport
48381,Cologne Bonn Airport
48382,Cologne Bonn Airport
48383,Cologne Bonn Airport
48384,Cologne Bonn Airport
48385,Cologne Bonn Airport
48386,Cologne Bonn Airport
48387,Cologne Bonn Airport
48388,Cologne Bonn Airport
48389,Diagoras Airport
48390,Dortmund Airport
48391,Dortmund Airport
48392,Dortmund Airport
48393,Dortmund Airport
48394,Dortmund Airport
48395,Dresden Airport
48396,Dresden Airport
48397,Dresden Airport
48398,Dresden Airport
48399,Dublin Airport
48400,Dubrovnik Airport
48401,Dubrovnik Airport
48402,Dubrovnik Airport
48403,Dubrovnik Airport
48404,Dubrovnik Airport
48405,Dusseldorf Airport
48406,Dusseldorf Airport
48407,Dusseldorf Airport
48408,Dusseldorf Airport
48409,Dusseldorf Airport
48410,Dusseldorf Airport
48411,Dusseldorf Airport
48412,Dusseldorf Airport
48413,Dusseldorf Airport
48414,Dusseldorf Airport
48415,Dusseldorf Airport
48416,Edinburgh Airport
48417,Eleftherios Venizelos International Airport
48418,Eleftherios Venizelos International Airport
48419,Falcone Borsellino Airport
48420,Faro Airport
48421,Faro Airport
48422,Faro Airport
48423,Friedrichshafen Airport
48424,Gran Canaria Airport
48425,Hamburg Airport
