route_id,dep_airport,arr_airport,airline_name
44615,Christchurch International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44616,Cloncurry Airport,Mount Isa Airport,Ues-Avia Aircompany
44617,Cloncurry Airport,Townsville Airport,Ues-Avia Aircompany
44618,Coffs Harbour Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44619,Comodoro Arturo Merino Benitez International Airport,Auckland International Airport,Ues-Avia Aircompany
44620,Comodoro Arturo Merino Benitez International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44621,Copenhagen Kastrup Airport,Dubai International Airport,Ues-Avia Aircompany
44622,Dallas Fort Worth International Airport,Brisbane International Airport,Ues-Avia Aircompany
44623,Dallas Fort Worth International Airport,Hartsfield Jackson Atlanta International Airport,Ues-Avia Aircompany
44624,Dallas Fort Worth International Airport,Louis Armstrong New Orleans International Airport,Ues-Avia Aircompany
44625,Daniel K Inouye International Airport,Melbourne International Airport,Ues-Avia Aircompany
44626,Daniel K Inouye International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44627,Darwin International Airport,Alice Springs Airport,Ues-Avia Aircompany
44628,Darwin International Airport,Brisbane International Airport,Ues-Avia Aircompany
44629,Darwin International Airport,Broome International Airport,Ues-Avia Aircompany
44630,Darwin International Airport,Cairns International Airport,Ues-Avia Aircompany
44631,Darwin International Airport,Gove Airport,Ues-Avia Aircompany
44632,Darwin International Airport,Kununurra Airport,Ues-Avia Aircompany
44633,Darwin International Airport,Mount Isa Airport,Ues-Avia Aircompany
44634,Darwin International Airport,Presidente Nicolau Lobato International Airport,Ues-Avia Aircompany
44635,Darwin International Airport,Townsville Airport,Ues-Avia Aircompany
44636,Devonport Airport,Melbourne International Airport,Ues-Avia Aircompany
44637,Dubai International Airport,Adelaide International Airport,Ues-Avia Aircompany
44638,Dubai International Airport,Bahrain International Airport,Ues-Avia Aircompany
44639,Dubai International Airport,Birmingham International Airport,Ues-Avia Aircompany
44640,Dubai International Airport,Brisbane International Airport,Ues-Avia Aircompany
44641,Dubai International Airport,Copenhagen Kastrup Airport,Ues-Avia Aircompany
44642,Dubai International Airport,Dublin Airport,Ues-Avia Aircompany
44643,Dubai International Airport,Dusseldorf Airport,Ues-Avia Aircompany
44644,Dubai International Airport,Frankfurt am Main Airport,Ues-Avia Aircompany
44645,Dubai International Airport,Geneva Cointrin International Airport,Ues-Avia Aircompany
44646,Dubai International Airport,Glasgow International Airport,Ues-Avia Aircompany
44647,Dubai International Airport,Hamburg Airport,Ues-Avia Aircompany
44648,Dubai International Airport,Istanbul Airport,Ues-Avia Aircompany
44649,Dubai International Airport,Jomo Kenyatta International Airport,Ues-Avia Aircompany
44650,Dubai International Airport,King Abdulaziz International Airport,Ues-Avia Aircompany
44651,Dubai International Airport,King Fahd International Airport,Ues-Avia Aircompany
44652,Dubai International Airport,King Khaled International Airport,Ues-Avia Aircompany
44653,Dubai International Airport,Kuala Lumpur International Airport,Ues-Avia Aircompany
44654,Dubai International Airport,London Gatwick Airport,Ues-Avia Aircompany
44655,Dubai International Airport,London Heathrow Airport,Ues-Avia Aircompany
44656,Dubai International Airport,Manchester Airport,Ues-Avia Aircompany
44657,Dubai International Airport,Melbourne International Airport,Ues-Avia Aircompany
44658,Dubai International Airport,Munich Airport,Ues-Avia Aircompany
44659,Dubai International Airport,Muscat International Airport,Ues-Avia Aircompany
44660,Dubai International Airport,Newcastle Airport,Ues-Avia Aircompany
44661,Dubai International Airport,Perth International Airport,Ues-Avia Aircompany
44662,Dubai International Airport,Queen Alia International Airport,Ues-Avia Aircompany
44663,Dubai International Airport,Singapore Changi Airport,Ues-Avia Aircompany
44664,Dubai International Airport,Stockholm-Arlanda Airport,Ues-Avia Aircompany
44665,Dubai International Airport,Suvarnabhumi Airport,Ues-Avia Aircompany
44666,Dubai International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44667,Dubai International Airport,Vaclav Havel Airport Prague,Ues-Avia Aircompany
44668,Dubai International Airport,Warsaw Chopin Airport,Ues-Avia Aircompany
44669,Dubai International Airport,Zurich Airport,Ues-Avia Aircompany
44670,Dubbo City Regional Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44671,Dublin Airport,Dubai International Airport,Ues-Avia Aircompany
44672,Dusseldorf Airport,Dubai International Airport,Ues-Avia Aircompany
44673,Emerald Airport,Brisbane International Airport,Ues-Avia Aircompany
44674,Faa'a International Airport,Auckland International Airport,Ues-Avia Aircompany
44675,Faa'a International Airport,Los Angeles International Airport,Ues-Avia Aircompany
44676,Frankfurt am Main Airport,Dubai International Airport,Ues-Avia Aircompany
44677,Geneva Cointrin International Airport,Dubai International Airport,Ues-Avia Aircompany
44678,Geraldton Airport,Perth International Airport,Ues-Avia Aircompany
44679,Gladstone Airport,Brisbane International Airport,Ues-Avia Aircompany
44680,Gladstone Airport,Rockhampton Airport,Ues-Avia Aircompany
44681,Gladstone Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44682,Glasgow International Airport,Dubai International Airport,Ues-Avia Aircompany
44683,Gold Coast Airport,Kansai International Airport,Ues-Avia Aircompany
44684,Gold Coast Airport,Mount Isa Airport,Ues-Avia Aircompany
44685,Gold Coast Airport,Narita International Airport,Ues-Avia Aircompany
44686,Gove Airport,Cairns International Airport,Ues-Avia Aircompany
44687,Gove Airport,Darwin International Airport,Ues-Avia Aircompany
44688,Hamburg Airport,Dubai International Airport,Ues-Avia Aircompany
44689,Hamilton Island Airport,Cairns International Airport,Ues-Avia Aircompany
44690,Hartsfield Jackson Atlanta International Airport,Chicago O'Hare International Airport,Ues-Avia Aircompany
44691,Hartsfield Jackson Atlanta International Airport,Dallas Fort Worth International Airport,Ues-Avia Aircompany
44692,Hervey Bay Airport,Brisbane International Airport,Ues-Avia Aircompany
44693,Hobart International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44694,Hong Kong International Airport,Brisbane International Airport,Ues-Avia Aircompany
44695,Hong Kong International Airport,Melbourne International Airport,Ues-Avia Aircompany
44696,Hong Kong International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44697,Horn Island Airport,Cairns International Airport,Ues-Avia Aircompany
44698,Incheon International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44699,Istanbul Airport,Dubai International Airport,Ues-Avia Aircompany
44700,John F Kennedy International Airport,Los Angeles International Airport,Ues-Avia Aircompany
44701,Jomo Kenyatta International Airport,Dubai International Airport,Ues-Avia Aircompany
44702,Juanda International Airport,Singapore Changi Airport,Ues-Avia Aircompany
44703,Kalgoorlie Boulder Airport,Adelaide International Airport,Ues-Avia Aircompany
44704,Kalgoorlie Boulder Airport,Perth International Airport,Ues-Avia Aircompany
44705,Kansai International Airport,Cairns International Airport,Ues-Avia Aircompany
44706,Kansai International Airport,Gold Coast Airport,Ues-Avia Aircompany
44707,Karratha Airport,Port Hedland International Airport,Ues-Avia Aircompany
44708,King Abdulaziz International Airport,Dubai International Airport,Ues-Avia Aircompany
44709,King Fahd International Airport,Dubai International Airport,Ues-Avia Aircompany
44710,King Khaled International Airport,Dubai International Airport,Ues-Avia Aircompany
44711,Krabi Airport,Suvarnabhumi Airport,Ues-Avia Aircompany
44712,Kuala Lumpur International Airport,Dubai International Airport,Ues-Avia Aircompany
44713,Kuala Lumpur International Airport,Melbourne International Airport,Ues-Avia Aircompany
44714,Kununurra Airport,Broome International Airport,Ues-Avia Aircompany
44715,Kununurra Airport,Darwin International Airport,Ues-Avia Aircompany
44716,Kununurra Airport,Perth International Airport,Ues-Avia Aircompany
44717,La Tontouta International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44718,Launceston Airport,Melbourne International Airport,Ues-Avia Aircompany
44719,Learmonth Airport,Perth International Airport,Ues-Avia Aircompany
44720,London Gatwick Airport,Dubai International Airport,Ues-Avia Aircompany
44721,London Heathrow Airport,Dubai International Airport,Ues-Avia Aircompany
44722,Longreach Airport,Brisbane International Airport,Ues-Avia Aircompany
44723,Los Angeles International Airport,Brisbane International Airport,Ues-Avia Aircompany
44724,Los Angeles International Airport,Faa'a International Airport,Ues-Avia Aircompany
44725,Los Angeles International Airport,John F Kennedy International Airport,Ues-Avia Aircompany
44726,Los Angeles International Airport,Melbourne International Airport,Ues-Avia Aircompany
44727,Los Angeles International Airport,Nadi International Airport,Ues-Avia Aircompany
44728,Los Angeles International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44729,Louis Armstrong New Orleans International Airport,Chicago O'Hare International Airport,Ues-Avia Aircompany
44730,Louis Armstrong New Orleans International Airport,Dallas Fort Worth International Airport,Ues-Avia Aircompany
44731,Mackay Airport,Brisbane International Airport,Ues-Avia Aircompany
44732,Mackay Airport,Rockhampton Airport,Ues-Avia Aircompany
44733,Mackay Airport,Townsville Airport,Ues-Avia Aircompany
44734,Manchester Airport,Dubai International Airport,Ues-Avia Aircompany
44735,Melbourne International Airport,Brisbane International Airport,Ues-Avia Aircompany
44736,Melbourne International Airport,Canberra International Airport,Ues-Avia Aircompany
44737,Melbourne International Airport,Daniel K Inouye International Airport,Ues-Avia Aircompany
44738,Melbourne International Airport,Devonport Airport,Ues-Avia Aircompany
44739,Melbourne International Airport,Dubai International Airport,Ues-Avia Aircompany
44740,Melbourne International Airport,Hong Kong International Airport,Ues-Avia Aircompany
44741,Melbourne International Airport,Kuala Lumpur International Airport,Ues-Avia Aircompany
44742,Melbourne International Airport,Launceston Airport,Ues-Avia Aircompany
44743,Melbourne International Airport,Los Angeles International Airport,Ues-Avia Aircompany
44744,Melbourne International Airport,Mildura Airport,Ues-Avia Aircompany
44745,Melbourne International Airport,Ngurah Rai (Bali) International Airport,Ues-Avia Aircompany
44746,Melbourne International Airport,Perth International Airport,Ues-Avia Aircompany
44747,Melbourne International Airport,Shanghai Pudong International Airport,Ues-Avia Aircompany
44748,Melbourne International Airport,Singapore Changi Airport,Ues-Avia Aircompany
44749,Melbourne International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44750,Melbourne International Airport,Tan Son Nhat International Airport,Ues-Avia Aircompany
44751,Mildura Airport,Melbourne International Airport,Ues-Avia Aircompany
44752,Moranbah Airport,Brisbane International Airport,Ues-Avia Aircompany
44753,Moranbah Airport,Townsville Airport,Ues-Avia Aircompany
44754,Moree Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44755,Mount Isa Airport,Cloncurry Airport,Ues-Avia Aircompany
44756,Mount Isa Airport,Darwin International Airport,Ues-Avia Aircompany
44757,Mount Isa Airport,Gold Coast Airport,Ues-Avia Aircompany
44758,Mount Isa Airport,Townsville Airport,Ues-Avia Aircompany
44759,Munich Airport,Dubai International Airport,Ues-Avia Aircompany
44760,Muscat International Airport,Dubai International Airport,Ues-Avia Aircompany
44761,Nadi International Airport,Auckland International Airport,Ues-Avia Aircompany
44762,Nadi International Airport,Los Angeles International Airport,Ues-Avia Aircompany
44763,Nanjing Lukou Airport,Beijing Capital International Airport,Ues-Avia Aircompany
44764,Nanjing Lukou Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44765,Narita International Airport,Cairns International Airport,Ues-Avia Aircompany
44766,Narita International Airport,Gold Coast Airport,Ues-Avia Aircompany
44767,Narita International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44768,Newcastle Airport,Brisbane International Airport,Ues-Avia Aircompany
44769,Newcastle Airport,Dubai International Airport,Ues-Avia Aircompany
44770,Ngurah Rai (Bali) International Airport,Perth International Airport,Ues-Avia Aircompany
44771,Ngurah Rai (Bali) International Airport,Singapore Changi Airport,Ues-Avia Aircompany
44772,Ninoy Aquino International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44773,OR Tambo International Airport,Perth International Airport,Ues-Avia Aircompany
44774,OR Tambo International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44775,Olympic Dam Airport,Adelaide International Airport,Ues-Avia Aircompany
44776,Paraburdoo Airport,Perth International Airport,Ues-Avia Aircompany
44777,Perth International Airport,Alice Springs Airport,Ues-Avia Aircompany
44778,Perth International Airport,Brisbane International Airport,Ues-Avia Aircompany
44779,Perth International Airport,Dubai International Airport,Ues-Avia Aircompany
44780,Perth International Airport,Geraldton Airport,Ues-Avia Aircompany
44781,Perth International Airport,Kalgoorlie Boulder Airport,Ues-Avia Aircompany
44782,Perth International Airport,Kununurra Airport,Ues-Avia Aircompany
44783,Perth International Airport,Learmonth Airport,Ues-Avia Aircompany
44784,Perth International Airport,Melbourne International Airport,Ues-Avia Aircompany
44785,Perth International Airport,Ngurah Rai (Bali) International Airport,Ues-Avia Aircompany
44786,Perth International Airport,OR Tambo International Airport,Ues-Avia Aircompany
44787,Perth International Airport,Paraburdoo Airport,Ues-Avia Aircompany
44788,Perth International Airport,Singapore Changi Airport,Ues-Avia Aircompany
44789,Perth International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44790,Phuket International Airport,Suvarnabhumi Airport,Ues-Avia Aircompany
44791,Port Hedland International Airport,Broome International Airport,Ues-Avia Aircompany
44792,Port Lincoln Airport,Adelaide International Airport,Ues-Avia Aircompany
44793,Port Macquarie Airport,Brisbane International Airport,Ues-Avia Aircompany
44794,Port Macquarie Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44795,Port Moresby Jacksons International Airport,Brisbane International Airport,Ues-Avia Aircompany
44796,Port Moresby Jacksons International Airport,Cairns International Airport,Ues-Avia Aircompany
44797,Port Moresby Jacksons International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44798,Presidente Nicolau Lobato International Airport,Darwin International Airport,Ues-Avia Aircompany
44799,Queen Alia International Airport,Dubai International Airport,Ues-Avia Aircompany
44800,Rockhampton Airport,Brisbane International Airport,Ues-Avia Aircompany
44801,Rockhampton Airport,Gladstone Airport,Ues-Avia Aircompany
44802,Rockhampton Airport,Mackay Airport,Ues-Avia Aircompany
44803,Roma Airport,Brisbane International Airport,Ues-Avia Aircompany
44804,Roma Airport,Charleville Airport,Ues-Avia Aircompany
44805,Samui Airport,Singapore Changi Airport,Ues-Avia Aircompany
44806,Shanghai Pudong International Airport,Melbourne International Airport,Ues-Avia Aircompany
44807,Shanghai Pudong International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44808,Singapore Changi Airport,Brisbane International Airport,Ues-Avia Aircompany
44809,Singapore Changi Airport,Dubai International Airport,Ues-Avia Aircompany
44810,Singapore Changi Airport,Melbourne International Airport,Ues-Avia Aircompany
44811,Singapore Changi Airport,Ngurah Rai (Bali) International Airport,Ues-Avia Aircompany
44812,Singapore Changi Airport,Perth International Airport,Ues-Avia Aircompany
44813,Singapore Changi Airport,Samui Airport,Ues-Avia Aircompany
44814,Singapore Changi Airport,Soekarno-Hatta International Airport,Ues-Avia Aircompany
44815,Singapore Changi Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44816,Singapore Changi Airport,Tokyo Haneda International Airport,Ues-Avia Aircompany
44817,Soekarno-Hatta International Airport,Singapore Changi Airport,Ues-Avia Aircompany
44818,Soekarno-Hatta International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44819,Stockholm-Arlanda Airport,Dubai International Airport,Ues-Avia Aircompany
44820,Suvarnabhumi Airport,Chiang Rai International Airport,Ues-Avia Aircompany
44821,Suvarnabhumi Airport,Dubai International Airport,Ues-Avia Aircompany
44822,Suvarnabhumi Airport,Krabi Airport,Ues-Avia Aircompany
44823,Suvarnabhumi Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44824,Sydney Kingsford Smith International Airport,Adelaide International Airport,Ues-Avia Aircompany
44825,Sydney Kingsford Smith International Airport,Albury Airport,Ues-Avia Aircompany
44826,Sydney Kingsford Smith International Airport,Armidale Airport,Ues-Avia Aircompany
44827,Sydney Kingsford Smith International Airport,Brisbane International Airport,Ues-Avia Aircompany
44828,Sydney Kingsford Smith International Airport,Cairns International Airport,Ues-Avia Aircompany
44829,Sydney Kingsford Smith International Airport,Canberra International Airport,Ues-Avia Aircompany
44830,Sydney Kingsford Smith International Airport,Christchurch International Airport,Ues-Avia Aircompany
44831,Sydney Kingsford Smith International Airport,Coffs Harbour Airport,Ues-Avia Aircompany
44832,Sydney Kingsford Smith International Airport,Comodoro Arturo Merino Benitez International Airport,Ues-Avia Aircompany
44833,Sydney Kingsford Smith International Airport,Dallas Fort Worth International Airport,Ues-Avia Aircompany
44834,Sydney Kingsford Smith International Airport,Daniel K Inouye International Airport,Ues-Avia Aircompany
44835,Sydney Kingsford Smith International Airport,Dubai International Airport,Ues-Avia Aircompany
44836,Sydney Kingsford Smith International Airport,Dubbo City Regional Airport,Ues-Avia Aircompany
44837,Sydney Kingsford Smith International Airport,Gladstone Airport,Ues-Avia Aircompany
44838,Sydney Kingsford Smith International Airport,Hobart International Airport,Ues-Avia Aircompany
44839,Sydney Kingsford Smith International Airport,Hong Kong International Airport,Ues-Avia Aircompany
44840,Sydney Kingsford Smith International Airport,Incheon International Airport,Ues-Avia Aircompany
44841,Sydney Kingsford Smith International Airport,La Tontouta International Airport,Ues-Avia Aircompany
44842,Sydney Kingsford Smith International Airport,Los Angeles International Airport,Ues-Avia Aircompany
44843,Sydney Kingsford Smith International Airport,Melbourne International Airport,Ues-Avia Aircompany
44844,Sydney Kingsford Smith International Airport,Moree Airport,Ues-Avia Aircompany
44845,Sydney Kingsford Smith International Airport,Nanjing Lukou Airport,Ues-Avia Aircompany
44846,Sydney Kingsford Smith International Airport,Narita International Airport,Ues-Avia Aircompany
44847,Sydney Kingsford Smith International Airport,Ninoy Aquino International Airport,Ues-Avia Aircompany
44848,Sydney Kingsford Smith International Airport,OR Tambo International Airport,Ues-Avia Aircompany
44849,Sydney Kingsford Smith International Airport,Perth International Airport,Ues-Avia Aircompany
44850,Sydney Kingsford Smith International Airport,Port Macquarie Airport,Ues-Avia Aircompany
44851,Sydney Kingsford Smith International Airport,Port Moresby Jacksons International Airport,Ues-Avia Aircompany
44852,Sydney Kingsford Smith International Airport,Shanghai Pudong International Airport,Ues-Avia Aircompany
44853,Sydney Kingsford Smith International Airport,Singapore Changi Airport,Ues-Avia Aircompany
44854,Sydney Kingsford Smith International Airport,Soekarno-Hatta International Airport,Ues-Avia Aircompany
44855,Sydney Kingsford Smith International Airport,Suvarnabhumi Airport,Ues-Avia Aircompany
44856,Sydney Kingsford Smith International Airport,Tamworth Airport,Ues-Avia Aircompany
44857,Sydney Kingsford Smith International Airport,Tan Son Nhat International Airport,Ues-Avia Aircompany
44858,Sydney Kingsford Smith International Airport,Wagga Wagga City Airport,Ues-Avia Aircompany
44859,Tamworth Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44860,Tan Son Nhat International Airport,Melbourne International Airport,Ues-Avia Aircompany
44861,Tan Son Nhat International Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44862,Tokyo Haneda International Airport,Singapore Changi Airport,Ues-Avia Aircompany
44863,Townsville Airport,Cairns International Airport,Ues-Avia Aircompany
44864,Townsville Airport,Cloncurry Airport,Ues-Avia Aircompany
44865,Townsville Airport,Darwin International Airport,Ues-Avia Aircompany
44866,Townsville Airport,Mackay Airport,Ues-Avia Aircompany
44867,Townsville Airport,Moranbah Airport,Ues-Avia Aircompany
44868,Townsville Airport,Mount Isa Airport,Ues-Avia Aircompany
44869,Vaclav Havel Airport Prague,Dubai International Airport,Ues-Avia Aircompany
44870,Wagga Wagga City Airport,Sydney Kingsford Smith International Airport,Ues-Avia Aircompany
44871,Warsaw Chopin Airport,Dubai International Airport,Ues-Avia Aircompany
44872,Weipa Airport,Cairns International Airport,Ues-Avia Aircompany
44873,Zurich Airport,Dubai International Airport,Ues-Avia Aircompany
44874,Chelyabinsk Balandino Airport,Manas International Airport,Uganda Airlines
44875,Chelyabinsk Balandino Airport,Osh Airport,Uganda Airlines
44876,Domodedovo International Airport,Manas International Airport,Uganda Airlines
44877,Domodedovo International Airport,Osh Airport,Uganda Airlines
44878,Istanbul Airport,Osh Airport,Uganda Airlines
44879,Koltsovo Airport,Manas International Airport,Uganda Airlines
44880,Krasnodar Pashkovsky International Airport,Manas International Airport,Uganda Airlines
44881,Manas International Airport,Chelyabinsk Balandino Airport,Uganda Airlines
44882,Manas International Airport,Domodedovo International Airport,Uganda Airlines
44883,Manas International Airport,Koltsovo Airport,Uganda Airlines
44884,Manas International Airport,Krasnodar Pashkovsky International Airport,Uganda Airlines
44885,Manas International Airport,Osh Airport,Uganda Airlines
44886,Manas International Airport,Tashkent International Airport,Uganda Airlines
44887,Manas International Airport,Tolmachevo Airport,Uganda Airlines
44888,Manas International Airport,Urumqi Diwopu International Airport,Uganda Airlines
44889,Manas International Airport,Yemelyanovo Airport,Uganda Airlines
44890,Osh Airport,Chelyabinsk Balandino Airport,Uganda Airlines
44891,Osh Airport,Domodedovo International Airport,Uganda Airlines
44892,Osh Airport,Istanbul Airport,Uganda Airlines
44893,Osh Airport,Manas International Airport,Uganda Airlines
44894,Osh Airport,Surgut Airport,Uganda Airlines
44895,Osh Airport,Tolmachevo Airport,Uganda Airlines
44896,Osh Airport,Urumqi Diwopu International Airport,Uganda Airlines
44897,Osh Airport,Yemelyanovo Airport,Uganda Airlines
44898,Surgut Airport,Osh Airport,Uganda Airlines
44899,Tashkent International Airport,Manas International Airport,Uganda Airlines
44900,Tolmachevo Airport,Manas International Airport,Uganda Airlines
44901,Tolmachevo Airport,Osh Airport,Uganda Airlines
44902,Urumqi Diwopu International Airport,Manas International Airport,Uganda Airlines
44903,Urumqi Diwopu International Airport,Osh Airport,Uganda Airlines
44904,Yemelyanovo Airport,Manas International Airport,Uganda Airlines
44905,Yemelyanovo Airport,Osh Airport,Uganda Airlines
44906,Charles de Gaulle International Airport,Zvartnots International Airport,Ukraine Air Alliance
44907,Eleftherios Venizelos International Airport,Zvartnots International Airport,Ukraine Air Alliance
44908,Koltsovo Airport,Zvartnots International Airport,Ukraine Air Alliance
44909,Kurumoch International Airport,Zvartnots International Airport,Ukraine Air Alliance
44910,Nizhny Novgorod Strigino International Airport,Zvartnots International Airport,Ukraine Air Alliance
44911,Pulkovo Airport,Zvartnots International Airport,Ukraine Air Alliance
44912,Sochi International Airport,Zvartnots International Airport,Ukraine Air Alliance
44913,Vnukovo International Airport,Zvartnots International Airport,Ukraine Air Alliance
44914,Zvartnots International Airport,Charles de Gaulle International Airport,Ukraine Air Alliance
44915,Zvartnots International Airport,Eleftherios Venizelos International Airport,Ukraine Air Alliance
44916,Zvartnots International Airport,Koltsovo Airport,Ukraine Air Alliance
44917,Zvartnots International Airport,Kurumoch International Airport,Ukraine Air Alliance
44918,Zvartnots International Airport,Nizhny Novgorod Strigino International Airport,Ukraine Air Alliance
44919,Zvartnots International Airport,Pulkovo Airport,Ukraine Air Alliance
44920,Zvartnots International Airport,Sochi International Airport,Ukraine Air Alliance
44921,Zvartnots International Airport,Vnukovo International Airport,Ukraine Air Alliance
44922,Bandar Abbas International Airport,Kish International Airport,Ukraine Transavia
44923,Kish International Airport,Bandar Abbas International Airport,Ukraine Transavia
44924,Kish International Airport,Shiraz Shahid Dastghaib International Airport,Ukraine Transavia
44925,Shiraz Shahid Dastghaib International Airport,Kish International Airport,Ukraine Transavia
44926,Shiraz Shahid Dastghaib International Airport,Sirri Island Airport,Ukraine Transavia
44927,Sirri Island Airport,Shiraz Shahid Dastghaib International Airport,Ukraine Transavia
44928,Aurukun Airport,Cairns International Airport,Unijet
44929,Aurukun Airport,Coen Airport,Unijet
44930,Bedourie Airport,Birdsville Airport,Unijet
44931,Bedourie Airport,Boulia Airport,Unijet
44932,Birdsville Airport,Bedourie Airport,Unijet
44933,Birdsville Airport,Windorah Airport,Unijet
44934,Boulia Airport,Bedourie Airport,Unijet
44935,Boulia Airport,Mount Isa Airport,Unijet
44936,Brisbane International Airport,Roma Airport,Unijet
44937,Brisbane International Airport,Toowoomba Airport,Unijet
44938,Burketown Airport,Doomadgee Airport,Unijet
44939,Burketown Airport,Mornington Island Airport,Unijet
44940,Cairns International Airport,Aurukun Airport,Unijet
44941,Cairns International Airport,Coen Airport,Unijet
44942,Cairns International Airport,Kowanyama Airport,Unijet
44943,Cairns International Airport,Lockhart River Airport,Unijet
44944,Cairns International Airport,Mount Isa Airport,Unijet
44945,Cairns International Airport,Normanton Airport,Unijet
44946,Cairns International Airport,Northern Peninsula Airport,Unijet
44947,Cairns International Airport,Pormpuraaw Airport,Unijet
44948,Cairns International Airport,Weipa Airport,Unijet
44949,Charleville Airport,Quilpie Airport,Unijet
44950,Charleville Airport,Toowoomba Airport,Unijet
44951,Coen Airport,Lockhart River Airport,Unijet
44952,Cunnamulla Airport,St George Airport,Unijet
44953,Cunnamulla Airport,Thargomindah Airport,Unijet
44954,Doomadgee Airport,Burketown Airport,Unijet
44955,Doomadgee Airport,Mornington Island Airport,Unijet
44956,Doomadgee Airport,Mount Isa Airport,Unijet
44957,Kowanyama Airport,Cairns International Airport,Unijet
44958,Kowanyama Airport,Pormpuraaw Airport,Unijet
44959,Lockhart River Airport,Aurukun Airport,Unijet
44960,Lockhart River Airport,Cairns International Airport,Unijet
44961,Mornington Island Airport,Burketown Airport,Unijet
44962,Mornington Island Airport,Doomadgee Airport,Unijet
44963,Mornington Island Airport,Normanton Airport,Unijet
44964,Mount Isa Airport,Boulia Airport,Unijet
44965,Mount Isa Airport,Cairns International Airport,Unijet
44966,Mount Isa Airport,Doomadgee Airport,Unijet
44967,Normanton Airport,Cairns International Airport,Unijet
44968,Normanton Airport,Mornington Island Airport,Unijet
44969,Northern Peninsula Airport,Cairns International Airport,Unijet
44970,Pormpuraaw Airport,Cairns International Airport,Unijet
44971,Pormpuraaw Airport,Kowanyama Airport,Unijet
44972,Quilpie Airport,Charleville Airport,Unijet
44973,Quilpie Airport,Windorah Airport,Unijet
44974,Roma Airport,Brisbane International Airport,Unijet
44975,St George Airport,Cunnamulla Airport,Unijet
44976,St George Airport,Toowoomba Airport,Unijet
44977,Sydney Kingsford Smith International Airport,Toowoomba Airport,Unijet
44978,Thargomindah Airport,Cunnamulla Airport,Unijet
44979,Toowoomba Airport,Brisbane International Airport,Unijet
44980,Toowoomba Airport,Charleville Airport,Unijet
44981,Toowoomba Airport,St George Airport,Unijet
44982,Toowoomba Airport,Sydney Kingsford Smith International Airport,Unijet
44983,Weipa Airport,Cairns International Airport,Unijet
44984,Windorah Airport,Birdsville Airport,Unijet
44985,Windorah Airport,Quilpie Airport,Unijet
44986,Cadjehoun Airport,Douala International Airport,United Arab Emirates Air Force
44987,Charles de Gaulle International Airport,Yaounde Nsimalen International Airport,United Arab Emirates Air Force
44988,Douala International Airport,Cadjehoun Airport,United Arab Emirates Air Force
44989,Douala International Airport,Garoua International Airport,United Arab Emirates Air Force
44990,Douala International Airport,Libreville Leon M'ba International Airport,United Arab Emirates Air Force
44991,Douala International Airport,Maya-Maya Airport,United Arab Emirates Air Force
44992,Douala International Airport,Murtala Muhammed International Airport,United Arab Emirates Air Force
44993,Douala International Airport,N'Djamena International Airport,United Arab Emirates Air Force
44994,Douala International Airport,Salak Airport,United Arab Emirates Air Force
44995,Douala International Airport,Yaounde Nsimalen International Airport,United Arab Emirates Air Force
44996,Garoua International Airport,N'Djamena International Airport,United Arab Emirates Air Force
44997,Garoua International Airport,Yaounde Nsimalen International Airport,United Arab Emirates Air Force
44998,Libreville Leon M'ba International Airport,Douala International Airport,United Arab Emirates Air Force
44999,Maya-Maya Airport,Ndjili International Airport,United Arab Emirates Air Force
45000,Murtala Muhammed International Airport,Douala International Airport,United Arab Emirates Air Force
45001,Murtala Muhammed International Airport,Port Bouet Airport,United Arab Emirates Air Force
