route_id,arr_airport
51298,Humberto Delgado Airport (Lisbon Portela Airport)
51299,Juan Gualberto Gomez International Airport
51300,Leonardo da Vinci Fiumicino Airport
51301,London Gatwick Airport
51302,Manchester Airport
51303,Montreal / Pierre Elliott Trudeau International Airport
51304,Orlando International Airport
51305,Punta Cana International Airport
51306,Quebec Jean Lesage International Airport
51307,Sangster International Airport
51308,Venice Marco Polo Airport
51309,Montreal / Pierre Elliott Trudeau International Airport
51310,Vancouver International Airport
51311,Calgary International Airport
51312,Lester B. Pearson International Airport
51313,Montreal / Pierre Elliott Trudeau International Airport
51314,Vancouver International Airport
51315,Montreal / Pierre Elliott Trudeau International Airport
51316,Montreal / Pierre Elliott Trudeau International Airport
51317,Calgary International Airport
51318,Lester B. Pearson International Airport
51319,Vancouver International Airport
51320,Montreal / Pierre Elliott Trudeau International Airport
51321,Abel Santamaria Airport
51322,Barcelona International Airport
51323,Bordeaux-Merignac Airport
51324,Brussels Airport
51325,Cancun International Airport
51326,Charles de Gaulle International Airport
51327,Eleftherios Venizelos International Airport
51328,Fort Lauderdale Hollywood International Airport
51329,Frank Pais International Airport
51330,Gregorio Luperon International Airport
51331,Humberto Delgado Airport (Lisbon Portela Airport)
51332,Jardines Del Rey Airport
51333,Juan Gualberto Gomez International Airport
51334,Leonardo da Vinci Fiumicino Airport
51335,Lester B. Pearson International Airport
51336,Licenciado Gustavo Diaz Ordaz International Airport
51337,London Gatwick Airport
51338,Lyon Saint-Exupery Airport
51339,Malaga Airport
51340,Marseille Provence Airport
51341,Nice-Cote d'Azur Airport
51342,Orlando International Airport
51343,Punta Cana International Airport
51344,Quebec Jean Lesage International Airport
51345,Sangster International Airport
51346,Toulouse-Blagnac Airport
51347,Venice Marco Polo Airport
51348,Montreal / Pierre Elliott Trudeau International Airport
51349,Greater Moncton International Airport
51350,Halifax / Stanfield International Airport
51351,Lester B. Pearson International Airport
51352,Montreal / Pierre Elliott Trudeau International Airport
51353,St. John's International Airport
51354,Halifax / Stanfield International Airport
51355,Lester B. Pearson International Airport
51356,Montreal / Pierre Elliott Trudeau International Airport
51357,Quebec Jean Lesage International Airport
51358,Charles de Gaulle International Airport
51359,Montreal / Pierre Elliott Trudeau International Airport
51360,Punta Cana International Airport
51361,Montreal / Pierre Elliott Trudeau International Airport
51362,Halifax / Stanfield International Airport
51363,Lester B. Pearson International Airport
51364,Montreal / Pierre Elliott Trudeau International Airport
51365,Orlando International Airport
51366,Montreal / Pierre Elliott Trudeau International Airport
51367,Calgary International Airport
51368,Cancun International Airport
51369,Licenciado Gustavo Diaz Ordaz International Airport
51370,London Gatwick Airport
51371,Manchester Airport
51372,Lester B. Pearson International Airport
51373,Montreal / Pierre Elliott Trudeau International Airport
51374,Brisbane International Airport
51375,Melbourne International Airport
51376,Sydney Kingsford Smith International Airport
51377,Melbourne International Airport
51378,Sydney Kingsford Smith International Airport
51379,Adelaide International Airport
51380,Cairns International Airport
51381,Darwin International Airport
51382,Melbourne International Airport
51383,Sydney Kingsford Smith International Airport
51384,Brisbane International Airport
51385,Melbourne International Airport
51386,Sydney Kingsford Smith International Airport
51387,Sydney Kingsford Smith International Airport
51388,Brisbane International Airport
51389,Melbourne International Airport
51390,Sydney Kingsford Smith International Airport
51391,Melbourne International Airport
51392,Melbourne International Airport
51393,Adelaide International Airport
51394,Alice Springs Airport
51395,Brisbane International Airport
51396,Cairns International Airport
51397,Gold Coast Airport
51398,Hobart International Airport
51399,Mackay Airport
51400,Perth International Airport
51401,Sunshine Coast Airport
51402,Sydney Kingsford Smith International Airport
51403,Melbourne International Airport
51404,Sydney Kingsford Smith International Airport
51405,Sydney Kingsford Smith International Airport
51406,Melbourne International Airport
51407,Adelaide International Airport
51408,Alice Springs Airport
51409,Brisbane International Airport
51410,Cairns International Airport
51411,Coffs Harbour Airport
51412,Gold Coast Airport
51413,Melbourne International Airport
51414,Perth International Airport
51415,Proserpine Whitsunday Coast Airport
51416,Tunis Carthage International Airport
51417,Tunis Carthage International Airport
51418,Tunis Carthage International Airport
51419,Tunis Carthage International Airport
51420,Tunis Carthage International Airport
51421,Tunis Carthage International Airport
51422,Djerba Zarzis International Airport
51423,Enfidha - Hammamet International Airport
51424,Tunis Carthage International Airport
51425,Tunis Carthage International Airport
51426,Tunis Carthage International Airport
51427,Berlin-Schonefeld Airport
51428,Dusseldorf Airport
51429,Frankfurt am Main Airport
51430,Geneva Cointrin International Airport
51431,Hamburg Airport
51432,Lyon Saint-Exupery Airport
51433,Marseille Provence Airport
51434,Munich Airport
51435,Nice-Cote d'Azur Airport
51436,Paris-Orly Airport
51437,Strasbourg Airport
51438,Zurich Airport
51439,Tunis Carthage International Airport
51440,Djerba Zarzis International Airport
51441,Enfidha - Hammamet International Airport
51442,Tunis Carthage International Airport
51443,Berlin-Schonefeld Airport
51444,Dusseldorf Airport
51445,Munich Airport
51446,Zurich Airport
51447,Tunis Carthage International Airport
51448,Tunis Carthage International Airport
51449,Djerba Zarzis International Airport
51450,Tunis Carthage International Airport
51451,Tunis Carthage International Airport
51452,Djerba Zarzis International Airport
51453,Djerba Zarzis International Airport
51454,Tunis Carthage International Airport
51455,Tunis Carthage International Airport
51456,Tunis Carthage International Airport
51457,Tunis Carthage International Airport
51458,Tunis Carthage International Airport
51459,Tunis Carthage International Airport
51460,Djerba Zarzis International Airport
51461,Monastir Habib Bourguiba International Airport
51462,Tunis Carthage International Airport
51463,Tunis Carthage International Airport
51464,Djerba Zarzis International Airport
51465,Monastir Habib Bourguiba International Airport
51466,Tunis Carthage International Airport
51467,Tunis Carthage International Airport
51468,Tunis Carthage International Airport
51469,Lyon Saint-Exupery Airport
51470,Marseille Provence Airport
51471,Nice-Cote d'Azur Airport
51472,Paris-Orly Airport
51473,Djerba Zarzis International Airport
51474,Enfidha - Hammamet International Airport
51475,Tunis Carthage International Airport
51476,Tunis Carthage International Airport
51477,Djerba Zarzis International Airport
51478,Monastir Habib Bourguiba International Airport
51479,Tunis Carthage International Airport
51480,Tunis Carthage International Airport
51481,Djerba Zarzis International Airport
51482,Monastir Habib Bourguiba International Airport
51483,Tozeur Nefta International Airport
51484,Tunis Carthage International Airport
51485,Tunis Carthage International Airport
51486,Tunis Carthage International Airport
51487,Djerba Zarzis International Airport
51488,Tunis Carthage International Airport
51489,Tunis Carthage International Airport
51490,Paris-Orly Airport
51491,Tunis Carthage International Airport
51492,Adolfo Suarez Madrid Barajas Airport
51493,Amsterdam Airport Schiphol
51494,Barcelona International Airport
51495,Beirut Rafic Hariri International Airport
51496,Belgrade Nikola Tesla Airport
51497,Benina International Airport
51498,Bologna Guglielmo Marconi Airport
51499,Bordeaux-Merignac Airport
51500,Brussels Airport
51501,Dubai International Airport
51502,Dusseldorf Airport
51503,Es Senia Airport
51504,Falcone Borsellino Airport
51505,Frankfurt am Main Airport
51506,Gamal Abdel Nasser Airport
51507,Houari Boumediene Airport
51508,Istanbul Airport
51509,King Abdulaziz International Airport
51510,Kuwait International Airport
51511,Leonardo da Vinci Fiumicino Airport
51512,Leopold Sedar Senghor International Airport
51513,Lyon Saint-Exupery Airport
51514,Malpensa International Airport
51515,Marseille Provence Airport
51516,Mohammed V International Airport
51517,Munich Airport
51518,Nantes Atlantique Airport
51519,Nice-Cote d'Azur Airport
51520,Nouakchott Oumtounsy International Airport
51521,Ouagadougou Airport
51522,Paris-Orly Airport
51523,Port Bouet Airport
51524,Prince Mohammad Bin Abdulaziz Airport
51525,Strasbourg Airport
51526,Toulouse-Blagnac Airport
51527,Tripoli International Airport
51528,Venice Marco Polo Airport
51529,Zurich Airport
51530,Tunis Carthage International Airport
51531,Djerba Zarzis International Airport
51532,Enfidha - Hammamet International Airport
51533,Tunis Carthage International Airport
51534,Hangzhou Xiaoshan International Airport
51535,Lhasa Gonggar Airport
51536,Longdongbao Airport
51537,Nyingchi Airport
51538,Shanghai Hongqiao International Airport
51539,Shenzhen Bao'an International Airport
51540,Xiamen Gaoqi International Airport
51541,Xining Caojiabu Airport
51542,Lhasa Gonggar Airport
51543,Shanghai Hongqiao International Airport
51544,Chengdu Shuangliu International Airport
51545,Lhasa Gonggar Airport
51546,Taiyuan Wusu Airport
51547,Chengdu Shuangliu International Airport
51548,Chongqing Jiangbei International Airport
51549,Lanzhou Zhongchuan Airport
51550,Mianyang Airport
51551,Ngari Gunsa Airport
51552,Nyingchi Airport
51553,Qamdo Bangda Airport
51554,Xining Caojiabu Airport
51555,Chengdu Shuangliu International Airport
51556,Lhasa Gonggar Airport
51557,Xining Caojiabu Airport
51558,Lhasa Gonggar Airport
51559,Chengdu Shuangliu International Airport
51560,Lhasa Gonggar Airport
51561,Lhasa Gonggar Airport
51562,Chengdu Shuangliu International Airport
51563,Chongqing Jiangbei International Airport
51564,Chengdu Shuangliu International Airport
51565,Lanzhou Zhongchuan Airport
51566,Chengdu Shuangliu International Airport
51567,Chengdu Shuangliu International Airport
51568,Lhasa Gonggar Airport
51569,Nanjing Lukou Airport
51570,Yushu Batang Airport
51571,Xining Caojiabu Airport
51572,Jeju International Airport
51573,Incheon International Airport
51574,Jeju International Airport
51575,Taipei Songshan Airport
51576,Fukuoka Airport
51577,New Chitose Airport
51578,Saga Airport
51579,Suvarnabhumi Airport
51580,Yaoqiang Airport
51581,Daegu Airport
51582,Gimpo International Airport
51583,Incheon International Airport
51584,Incheon International Airport
51585,Incheon International Airport
51586,Gimpo International Airport
51587,Incheon International Airport
51588,Paris-Orly Airport
51589,Ivato Airport
51590,Martinique Aime Cesaire International Airport
51591,Paris-Orly Airport
51592,Pointe-a-Pitre Le Raizet
51593,Paris-Orly Airport
51594,Pointe-a-Pitre Le Raizet
51595,George F. L. Charles Airport
51596,Paris-Orly Airport
51597,Pointe-a-Pitre Le Raizet
51598,Cayenne-Rochambeau Airport
51599,Dzaoudzi Pamandzi International Airport
51600,Martinique Aime Cesaire International Airport
51601,Pointe-a-Pitre Le Raizet
51602,Princess Juliana International Airport
51603,Roland Garros Airport
51604,Toussaint Louverture International Airport
51605,L'Esperance Airport
51606,Las Americas International Airport
51607,Martinique Aime Cesaire International Airport
51608,Paris-Orly Airport
51609,Toussaint Louverture International Airport
51610,Paris-Orly Airport
51611,Paris-Orly Airport
51612,Las Americas International Airport
51613,Pointe-a-Pitre Le Raizet
51614,Koumac Airport
51615,Noumea Magenta Airport
51616,Noumea Magenta Airport
51617,Noumea Magenta Airport
51618,Ile Art - Waala Airport
51619,Noumea Magenta Airport
51620,Noumea Magenta Airport
51621,Ouvea Airport
51622,Tiga Airport
51623,Noumea Magenta Airport
51624,Ile des Pins Airport
51625,Kone Airport
51626,Koumac Airport
51627,Lifou Airport
51628,Mare Airport
51629,Ouvea Airport
51630,Tiga Airport
51631,Touho Airport
51632,Lifou Airport
51633,Noumea Magenta Airport
51634,Lifou Airport
51635,Noumea Magenta Airport
51636,Noumea Magenta Airport
51637,Singapore Changi Airport
51638,Singapore Changi Airport
51639,Taiwan Taoyuan International Airport
51640,Singapore Changi Airport
51641,Taoxian Airport
51642,Singapore Changi Airport
51643,Taiwan Taoyuan International Airport
51644,Singapore Changi Airport
51645,Gold Coast Airport
51646,Hong Kong International Airport
51647,Liuting Airport
51648,Nanjing Lukou Airport
51649,Perth International Airport
51650,Suvarnabhumi Airport
51651,Sydney Kingsford Smith International Airport
51652,Taiwan Taoyuan International Airport
51653,Tianjin Binhai International Airport
